     47650|      3159|112.674728| 28.275898|         0|        47|         98304| 1463104493000|
     47650|      3159|112.674721| 28.275892|         0|        47|         98304| 1463104523000|
     47650|      3159|112.674721| 28.275887|         0|        47|         98304| 1463104553000|
     47650|      3159|112.674721| 28.275887|         0|        47|         98304| 1463104583000|
     47650|      3159|112.674721| 28.275887|         0|        47|         98304| 1463104613000|
     47650|      3159|112.674721| 28.275887|         0|        47|         98304| 1463104643000|
     47650|      3159|112.674721| 28.275887|         0|        47|         98304| 1463104673000|
     47650|      3159|112.674736| 28.275885|         0|        39|         98304| 1463104703000|
     47650|      3159|112.674736| 28.275885|         0|        39|         98304| 1463104733000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104763000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104793000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104823000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104853000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104883000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104913000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104943000|
     47650|      3159|112.674736| 28.275887|         0|        39|         98304| 1463104973000|
     47650|      3159|112.674728|  28.27589|         0|        39|         98304| 1463105003000|
     47650|      3159|112.674728|  28.27589|         0|        39|         98304| 1463105033000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105063000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105093000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105123000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105153000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105183000|
     47650|      3159|112.674736|  28.27589|         0|        39|         98304| 1463105213000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105243000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105273000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105303000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105333000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105363000|
     47650|      3159|112.674744| 28.275892|         0|        39|         98304| 1463105393000|
     47650|      3159|112.674751| 28.275887|         0|        39|         98304| 1463105423000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105453000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105483000|
     47650|      3159|112.674744|  28.27589|         0|        39|         98304| 1463105513000|
     47650|      3159|112.674751| 28.275888|         0|        39|         98304| 1463105543000|
     47650|      3159|112.674751| 28.275888|         0|        39|         98304| 1463105573000|
     47650|      3159|112.674751|  28.27589|         0|        39|         98304| 1463105603000|
     47650|      3159|112.674751|  28.27589|         0|        39|         98304| 1463105633000|
     47650|      3159|112.674751| 28.275892|         0|        39|         98304| 1463105663000|
     47650|      3159|112.674751| 28.275892|         0|        39|         98304| 1463105693000|
     47650|      3159|112.674751| 28.275892|         0|        39|         98304| 1463105723000|
     47650|      3159|112.674751| 28.275892|         0|        39|         98304| 1463105753000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105783000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105813000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105843000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105873000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105903000|
     47650|      3159|112.674759| 28.275892|         0|        39|         98304| 1463105933000|
     47650|      3159|112.674751|   28.2759|         0|        39|         98304| 1463105963000|
     47650|      3159|112.674744| 28.275906|         0|        39|         98304| 1463105993000|
     47650|      3159|112.674744| 28.275906|         0|        39|         98304| 1463106023000|
     47650|      3159|112.674744| 28.275906|         0|        39|         98304| 1463106053000|
     47650|      3159|112.674744| 28.275906|         0|        39|         98304| 1463106083000|
     47650|      3159|112.674744| 28.275904|         0|        39|         98304| 1463106113000|
     47650|      3159|112.674744| 28.275904|         0|        39|         98304| 1463106143000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106173000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106203000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106233000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106263000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106293000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106323000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106353000|
     47650|      3159|112.674744| 28.275894|         0|        66|         98304| 1463106383000|
     47650|      3159|112.674744| 28.275894|         0|        66|         98304| 1463106413000|
     47650|      3159|112.674744| 28.275894|         0|        66|         98304| 1463106443000|
     47650|      3159|112.674744| 28.275894|         0|        66|         98304| 1463106473000|
     47650|      3159|112.674744| 28.275892|         0|        66|         98304| 1463106503000|
     47650|      3159|112.674744| 28.275892|         0|        66|         98304| 1463106533000|
     47650|      3159|112.674736| 28.275896|         0|        66|         98304| 1463106563000|
     47650|      3159|112.674744| 28.275896|         0|        66|         98304| 1463106593000|
     47650|      3159|112.674744| 28.275898|         0|        66|         98304| 1463106623000|
     47650|      3159|112.674744|   28.2759|         0|        66|         98304| 1463106653000|
     47650|      3159|112.674744|   28.2759|         0|        66|         98304| 1463106683000|
     47650|      3159|112.674744|   28.2759|         0|        66|         98304| 1463106713000|
     47650|      3159|112.674736|   28.2759|         0|        66|         98304| 1463106743000|
     47650|      3159|112.674736| 28.275902|         0|        66|         98304| 1463106773000|
     47650|      3159|112.674736| 28.275902|         0|        66|         98304| 1463106803000|
     47650|      3159|112.674736| 28.275902|         0|        66|         98304| 1463106833000|
     47650|      3159|112.674728| 28.275902|         0|        66|         98304| 1463106863000|
     47650|      3159|112.674728| 28.275902|         0|        66|         98304| 1463106893000|
     47650|      3159|112.674728| 28.275906|         0|        66|         98304| 1463106923000|
     47650|      3159|112.674728| 28.275906|         0|        66|         98304| 1463106953000|
     47650|      3159|112.674728| 28.275904|         0|        66|         98304| 1463106983000|
     47650|      3159|112.674728| 28.275906|         0|        66|         98304| 1463107013000|
     47650|      3159|112.674728| 28.275906|         0|        66|         98304| 1463107043000|
     47650|      3159|112.674721| 28.275906|         0|        66|         98304| 1463107073000|
     47650|      3159|112.674721| 28.275906|         0|        66|         98304| 1463107103000|
     47650|      3159|112.674721| 28.275906|         0|        66|         98304| 1463107133000|
     47650|      3159|112.674721| 28.275906|         0|        66|         98304| 1463107163000|
     47650|      3159|112.674721| 28.275908|         0|        66|         98304| 1463107193000|
     47650|      3159|112.674721| 28.275908|         0|        66|         98304| 1463107223000|
     47650|      3159|112.674721| 28.275909|         0|        66|         98304| 1463107253000|
     47650|      3159|112.674721| 28.275909|         0|        66|         98304| 1463107283000|
     47650|      3159|112.674721| 28.275911|         0|        66|         98304| 1463107313000|
     47650|      3159|112.674721| 28.275913|         0|        66|         98304| 1463107343000|
     47650|      3159|112.674713| 28.275913|         0|        66|         98304| 1463107373000|
     47650|      3159|112.674713| 28.275915|         0|        66|         98304| 1463107403000|
     47650|      3159|112.674713| 28.275915|         0|        66|         98304| 1463107433000|
     47650|      3159|112.674713| 28.275917|         0|        66|         98304| 1463107463000|
     47650|      3159|112.674713| 28.275919|         0|        66|         98304| 1463107493000|
     47650|      3159|112.674706| 28.275919|         0|        66|         98304| 1463107523000|
     47650|      3159|112.674706| 28.275921|         0|        66|         98304| 1463107553000|
     47650|      3159|112.674706| 28.275921|         0|        66|         98304| 1463107583000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107613000|
     47650|      3159|112.674706| 28.275921|         0|        66|         98304| 1463107643000|
     47650|      3159|112.674706| 28.275921|         0|        66|         98304| 1463107673000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107703000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107733000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107764000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107793000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107823000|
     47650|      3159|112.674706| 28.275923|         0|        66|         98304| 1463107853000|
     47650|      3159|112.674706| 28.275925|         0|        66|         98304| 1463107883000|
     47650|      3159|112.674706| 28.275927|         0|        66|         98304| 1463107913000|
     47650|      3159|112.674706| 28.275927|         0|        66|         98304| 1463107943000|
     47650|      3159|112.674698| 28.275927|         0|        66|         98304| 1463107973000|
     47650|      3159|112.674698| 28.275928|         0|        66|         98304| 1463108003000|
     47650|      3159|112.674706| 28.275928|         0|        66|         98304| 1463108033000|
     47650|      3159|112.674706| 28.275928|         0|        66|         98304| 1463108063000|
     47650|      3159|112.674706| 28.275928|         0|        66|         98304| 1463108093000|
     47650|      3159|112.674698|  28.27593|         0|        66|         98304| 1463108123000|
     47650|      3159|112.674698| 28.275928|         0|        66|         98304| 1463108153000|
     47650|      3159|112.674698|  28.27593|         0|        66|         98304| 1463108183000|
     47650|      3159|112.674698| 28.275932|         0|        66|         98304| 1463108213000|
     47650|      3159|112.674698| 28.275932|         0|        66|         98304| 1463108243000|
     47650|      3159| 112.67469| 28.275932|         0|        66|         98304| 1463108273000|
     47650|      3159| 112.67469|  28.27593|         0|        66|         98304| 1463108303000|
     47650|      3159|112.674675| 28.275942|         0|        66|         98304| 1463108333000|
     47650|      3159|112.674667| 28.275944|         0|        66|         98304| 1463108363000|
     47650|      3159|112.674667| 28.275946|         0|        66|         98304| 1463108394000|
     47650|      3159|112.674675| 28.275915|         0|        66|         98304| 1463108423000|
     47650|      3159| 112.67469| 28.275888|         0|        66|         98304| 1463108453000|
     47650|      3159|112.674683| 28.275892|         0|        66|         98304| 1463108483000|
     47650|      3159|112.674683| 28.275894|         0|        66|         98304| 1463108513000|
     47650|      3159|112.674675| 28.275892|         0|        66|         98304| 1463108543000|
     47650|      3159|112.674675| 28.275892|         0|        66|         98304| 1463108573000|
     47650|      3159|112.674675| 28.275892|         0|        66|         98304| 1463108603000|
